Region,Region.1,Fuel,Value,,Unit,Source,Updated at,Updated by
Central & South America,Japan + Republic of Korea,LH2,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Middle East,LH2,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,North America,LH2,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Oceania,LH2,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Africa,LH2,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Asia-Rest,LH2,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Central & South America,LH2,16782.15593,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Europe,LH2,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,FSU,LH2,2521.363399,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,India,LH2,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Japan + Republic of Korea,LH2,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Middle East,LH2,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,North America,LH2,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Oceania,LH2,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Africa,LH2,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Asia-Rest,LH2,9357.778653,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Central & South America,LH2,9992.18997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,China,LH2,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,FSU,LH2,4623.134493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,India,LH2,6271.833761,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Japan + Republic of Korea,LH2,8826.835866,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Middle East,LH2,3929.60841,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,North America,LH2,7508.50222,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Oceania,LH2,14233.59643,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Africa,LH2,8074.947493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Asia-Rest,LH2,5547.799376,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Central & South America,LH2,14293.65694,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,China,LH2,2521.363399,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Europe,LH2,4623.134493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,India,LH2,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Japan + Republic of Korea,LH2,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Middle East,LH2,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,North America,LH2,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Oceania,LH2,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Africa,LH2,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Asia-Rest,LH2,3305.882699,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Central & South America,LH2,15592.11016,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,China,LH2,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Europe,LH2,6271.833761,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,FSU,LH2,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Japan + Republic of Korea,LH2,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Middle East,LH2,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,North America,LH2,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Oceania,LH2,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Africa,LH2,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Asia-Rest,LH2,4150.842264,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Central & South America,LH2,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,China,LH2,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Europe,LH2,8826.835866,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,FSU,LH2,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,India,LH2,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Middle East,LH2,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,North America,LH2,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Oceania,LH2,6859.546762,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Africa,LH2,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Asia-Rest,LH2,6065.803234,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Central & South America,LH2,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,China,LH2,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Europe,LH2,3929.60841,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,FSU,LH2,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,India,LH2,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Japan + Republic of Korea,LH2,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,North America,LH2,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Oceania,LH2,10622.14299,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Africa,LH2,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Asia-Rest,LH2,13170.39014,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Central & South America,LH2,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,China,LH2,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Europe,LH2,7508.50222,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,FSU,LH2,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,India,LH2,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Japan + Republic of Korea,LH2,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Middle East,LH2,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Oceania,LH2,14757.4025,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Africa,LH2,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Asia-Rest,LH2,4887.189586,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Central & South America,LH2,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,China,LH2,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Europe,LH2,14233.59643,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,FSU,LH2,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,India,LH2,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Japan + Republic of Korea,LH2,6859.546762,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Middle East,LH2,10622.14299,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,North America,LH2,14757.4025,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Asia-Rest,LNG,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Central & South America,LNG,8904.563084,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,China,LNG,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Europe,LNG,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,FSU,LNG,8074.947493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,India,LNG,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Japan + Republic of Korea,LNG,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Middle East,LNG,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,North America,LNG,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Africa,Oceania,LNG,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Africa,LNG,9800.597366,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Central & South America,LNG,18620.87487,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,China,LNG,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Europe,LNG,9357.778653,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,FSU,LNG,5547.799376,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,India,LNG,3305.882699,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Japan + Republic of Korea,LNG,4150.842264,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Middle East,LNG,6065.803234,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,North America,LNG,13170.39014,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Asia-Rest,Oceania,LNG,4887.189586,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Africa,LNG,8904.563084,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Asia-Rest,LNG,18620.87487,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,China,LNG,16782.15593,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Europe,LNG,9992.18997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,FSU,LNG,14293.65694,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,India,LNG,15592.11016,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Japan + Republic of Korea,LNG,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Middle East,LNG,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,North America,LNG,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Central & South America,Oceania,LNG,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Africa,LNG,9102.089819,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Asia-Rest,LNG,3073.234639,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Central & South America,LNG,16782.15593,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Europe,LNG,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,FSU,LNG,2521.363399,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,India,LNG,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Japan + Republic of Korea,LNG,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Middle East,LNG,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,North America,LNG,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
China,Oceania,LNG,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Africa,LNG,4729.362996,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Asia-Rest,LNG,9357.778653,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Central & South America,LNG,9992.18997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,China,LNG,6852.235455,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,FSU,LNG,4623.134493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,India,LNG,6271.833761,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Japan + Republic of Korea,LNG,8826.835866,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Middle East,LNG,3929.60841,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,North America,LNG,7508.50222,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Europe,Oceania,LNG,14233.59643,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Africa,LNG,8074.947493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Asia-Rest,LNG,5547.799376,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Central & South America,LNG,14293.65694,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,China,LNG,2521.363399,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Europe,LNG,4623.134493,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,India,LNG,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Japan + Republic of Korea,LNG,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Middle East,LNG,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,North America,LNG,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
FSU,Oceania,LNG,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Africa,LNG,6783.819556,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Asia-Rest,LNG,3305.882699,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Central & South America,LNG,15592.11016,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,China,LNG,2757.710221,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Europe,LNG,6271.833761,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,FSU,LNG,3837.865868,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Japan + Republic of Korea,LNG,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Middle East,LNG,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,North America,LNG,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
India,Oceania,LNG,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Africa,LNG,11953.10263,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Asia-Rest,LNG,4150.842264,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Central & South America,LNG,16875.34825,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,China,LNG,2911.301733,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Europe,LNG,8826.835866,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,FSU,LNG,4250.976952,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,India,LNG,5583.267342,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Middle East,LNG,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,North America,LNG,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Japan + Republic of Korea,Oceania,LNG,6859.546762,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Africa,LNG,4343.732131,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Asia-Rest,LNG,6065.803234,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Central & South America,LNG,12861.11677,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,China,LNG,4759.676467,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Europe,LNG,3929.60841,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,FSU,LNG,4132.502748,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,India,LNG,2761.847935,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Japan + Republic of Korea,LNG,7620.153303,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,North America,LNG,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Middle East,Oceania,LNG,10622.14299,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Africa,LNG,11379.1441,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Asia-Rest,LNG,13170.39014,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Central & South America,LNG,7652.175283,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,China,LNG,10378.28708,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Europe,LNG,7508.50222,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,FSU,LNG,8399.02516,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,India,LNG,12199.49225,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Japan + Republic of Korea,LNG,9223.299405,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Middle East,LNG,11092.46665,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
North America,Oceania,LNG,14757.4025,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Africa,LNG,13028.48755,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Asia-Rest,LNG,4887.189586,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Central & South America,LNG,15547.51929,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,China,LNG,7672.255997,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,Europe,LNG,14233.59643,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,FSU,LNG,10175.17743,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
Oceania,India,LNG,8007.382799,,km,Own calulation,20.07.2026,Julian Bornemann <jb@wip.tu-berlin.de>
